"ID user ";"Length of proﬁle name";"Length of proﬁle description";"Number of tweets posted";"Age of the user account, in days";"Ratio of number of followings and followers";"Number of following";"Number of followers";"Frequence of tweets posted per day";"hashtags average";"mentions average";"links average";"Likes average per tweet"
"4537021061";"12";"0";"1";"20";"0,0";"94";"22";"1,0";"2,0";"1,0";"0,0";"0,0"
"2579299669";"11";"19";"7";"20";"3,0";"49";"168";"7,0";"0,0";"1,0";"0,0";"0,0"
"572739274";"10";"91";"1";"20";"2,0";"3896";"7911";"1,0";"0,0";"2,0";"0,0";"0,0"
"271860959";"8";"65";"1";"20";"0,0";"917";"649";"1,0";"2,0";"3,0";"0,0";"0,0"
"3416731467";"12";"1";"1";"20";"1,0";"1032";"1692";"1,0";"0,0";"0,0";"0,0";"0,0"
"754202559745626100";"7";"13";"1";"20";"1,0";"99";"170";"1,0";"0,0";"1,0";"0,0";"0,0"
"525046692";"7";"0";"1";"20";"0,0";"708";"461";"1,0";"0,0";"9,0";"0,0";"1,0"
"2748389153";"10";"5";"7";"20";"2,0";"238";"657";"7,0";"0,0";"1,0";"0,0";"0,0"
"555288041";"10";"148";"74";"20";"0,0";"4992";"4464";"74,0";"1,0";"2,0";"1,0";"0,0"
"3239087584";"10";"0";"1";"20";"2,0";"100";"292";"1,0";"0,0";"1,0";"0,0";"0,0"
"1563804103";"8";"0";"1";"20";"0,0";"297";"192";"1,0";"0,0";"0,0";"0,0";"0,0"
"2790423206";"12";"6";"1";"20";"2,0";"108";"248";"1,0";"0,0";"1,0";"0,0";"0,0"
"2586867397";"10";"160";"7";"20";"0,0";"864";"773";"7,0";"0,0";"1,0";"0,0";"0,0"
"2940044235";"8";"15";"1";"20";"0,0";"531";"447";"1,0";"0,0";"1,0";"0,0";"0,0"
"2561981516";"8";"14";"3";"20";"5,0";"97";"548";"3,0";"0,0";"1,0";"0,0";"0,0"
"828938877347983400";"8";"35";"1";"20";"0,0";"151";"69";"1,0";"0,0";"1,0";"0,0";"0,0"
"3138412053";"9";"160";"14";"20";"0,0";"997";"415";"14,0";"0,0";"1,0";"1,0";"0,0"
"2256827265";"9";"64";"7";"20";"0,0";"119";"108";"7,0";"0,0";"3,0";"0,0";"0,0"
"758341432054804500";"12";"46";"3";"20";"1,0";"75";"87";"3,0";"0,0";"2,0";"0,0";"0,0"
"2574247010";"10";"35";"73";"20";"0,0";"199";"103";"73,0";"0,0";"3,0";"1,0";"0,0"
"633299122";"5";"15";"2";"20";"1,0";"334";"470";"2,0";"0,0";"1,0";"0,0";"0,0"
"2682469100";"11";"142";"86";"20";"2,0";"685";"1679";"86,0";"0,0";"1,0";"0,0";"0,0"
"825761601395576800";"13";"0";"1";"20";"0,0";"139";"31";"1,0";"0,0";"1,0";"0,0";"0,0"
"3415756427";"8";"76";"79";"20";"0,0";"515";"460";"79,0";"0,0";"3,0";"1,0";"0,0"
"718819086000656400";"12";"71";"8";"20";"10,0";"178";"1799";"8,0";"0,0";"1,0";"0,0";"0,0"
"2512785631";"9";"39";"3";"20";"0,0";"337";"45";"3,0";"0,0";"1,0";"0,0";"0,0"
"444514147";"11";"47";"2";"20";"0,0";"488";"203";"2,0";"1,0";"2,0";"0,0";"0,0"
"353800243";"9";"36";"1";"20";"1,0";"286";"300";"1,0";"0,0";"1,0";"0,0";"0,0"
"2925708101";"11";"25";"1";"20";"0,0";"45717";"44472";"1,0";"0,0";"1,0";"0,0";"0,0"
"3010594389";"9";"50";"1";"20";"29,0";"168";"5035";"1,0";"0,0";"1,0";"1,0";"0,0"
"144084412";"11";"0";"4";"20";"5,0";"158";"824";"4,0";"0,0";"0,0";"0,0";"0,0"
"1167915186";"11";"97";"4";"20";"1,0";"630";"731";"4,0";"0,0";"0,0";"0,0";"0,0"
"312332205";"12";"146";"3";"20";"0,0";"374";"191";"3,0";"0,0";"1,0";"0,0";"0,0"
"791409847380181000";"12";"0";"1";"20";"22,0";"959";"21164";"1,0";"0,0";"1,0";"0,0";"0,0"
"2688222477";"12";"22";"7";"20";"0,0";"287";"241";"7,0";"0,0";"1,0";"0,0";"0,0"
"2488635757";"8";"18";"1";"20";"1,0";"690";"1344";"1,0";"0,0";"1,0";"0,0";"0,0"
"1663747603";"15";"0";"10";"20";"1,0";"150";"226";"10,0";"0,0";"1,0";"0,0";"0,0"
"328607404";"9";"156";"1";"20";"4,0";"720";"3115";"1,0";"0,0";"1,0";"0,0";"0,0"
"760714521971490800";"9";"116";"3";"20";"1,0";"52";"58";"3,0";"0,0";"1,0";"0,0";"0,0"
"3307466777";"15";"0";"1";"20";"126255,0";"1";"126255";"1,0";"0,0";"1,0";"0,0";"0,0"
"1140526790";"13";"2";"73";"20";"1,0";"876";"924";"73,0";"0,0";"1,0";"0,0";"0,0"
"2759309641";"15";"1";"3";"20";"1,0";"413";"505";"3,0";"0,0";"1,0";"0,0";"0,0"
"262267551";"10";"147";"3";"20";"1,0";"12661";"17329";"3,0";"1,0";"0,0";"0,0";"0,0"
"42373063";"5";"88";"4";"20";"0,0";"1434";"698";"4,0";"0,0";"2,0";"1,0";"0,0"
"2489604390";"14";"64";"3";"20";"1,0";"877";"1459";"3,0";"0,0";"1,0";"1,0";"0,0"
"3327367959";"15";"21";"1";"20";"0,0";"229";"193";"1,0";"0,0";"1,0";"0,0";"0,0"
"1131578935";"9";"23";"1";"20";"6,0";"193";"1200";"1,0";"0,0";"0,0";"0,0";"0,0"
"807354750333321200";"9";"133";"2";"20";"0,0";"1";"0";"2,0";"0,0";"0,0";"2,0";"0,0"
"116061092";"6";"137";"19";"20";"0,0";"549";"456";"19,0";"0,0";"4,0";"0,0";"0,0"
"3076756013";"12";"15";"2";"20";"1,0";"87";"135";"2,0";"0,0";"1,0";"0,0";"0,0"
"32550048";"11";"111";"7";"20";"6,0";"268";"1861";"7,0";"1,0";"0,0";"1,0";"0,0"
"3699063087";"14";"25";"2";"20";"0,0";"351";"268";"2,0";"0,0";"1,0";"0,0";"0,0"
"3017643653";"6";"148";"3";"20";"1,0";"61";"81";"3,0";"0,0";"2,0";"0,0";"0,0"
"2312580235";"15";"114";"3";"20";"1,0";"162";"229";"3,0";"0,0";"1,0";"0,0";"0,0"
"714915340300329000";"7";"46";"11";"20";"0,0";"63";"61";"11,0";"0,0";"1,0";"1,0";"0,0"
"1089938834";"10";"33";"77";"20";"2,0";"195";"457";"77,0";"0,0";"1,0";"0,0";"0,0"
"2942450187";"7";"63";"3";"20";"0,0";"475";"163";"3,0";"0,0";"0,0";"1,0";"0,0"
"3052411036";"14";"42";"11";"20";"0,0";"771";"636";"11,0";"0,0";"0,0";"0,0";"0,0"
"3107998767";"12";"5";"3";"20";"0,0";"232";"145";"3,0";"0,0";"0,0";"1,0";"0,0"
"3416688341";"7";"0";"7";"20";"0,0";"642";"114";"7,0";"0,0";"1,0";"0,0";"0,0"
"2590709535";"14";"130";"2";"20";"0,0";"1772";"881";"2,0";"1,0";"3,0";"0,0";"0,0"
"113015750";"8";"104";"3";"20";"1551,0";"1";"1551";"3,0";"0,0";"0,0";"1,0";"0,0"
"606732631";"12";"145";"7";"20";"1,0";"922";"1049";"7,0";"0,0";"1,0";"0,0";"0,0"
"3322622838";"15";"15";"3";"20";"0,0";"758";"277";"3,0";"0,0";"0,0";"1,0";"0,0"
"770991848475197400";"13";"104";"1";"20";"8,0";"49";"419";"1,0";"1,0";"0,0";"0,0";"0,0"
"708595747105742800";"7";"27";"12";"20";"8,0";"58";"505";"12,0";"0,0";"0,0";"1,0";"0,0"
"4298581426";"10";"140";"3";"20";"0,0";"670";"477";"3,0";"0,0";"0,0";"0,0";"0,0"
"3298644249";"13";"68";"1";"20";"24,0";"1494";"36137";"1,0";"0,0";"1,0";"0,0";"0,0"
"168652681";"14";"148";"1";"20";"4,0";"177";"723";"1,0";"0,0";"1,0";"0,0";"0,0"
"2628630827";"11";"14";"79";"20";"1,0";"811";"1081";"79,0";"1,0";"1,0";"0,0";"0,0"
"2829886762";"10";"0";"2";"20";"0,0";"220";"93";"2,0";"0,0";"1,0";"0,0";"0,0"
"765856992619536400";"14";"152";"2";"20";"1,0";"1975";"3610";"2,0";"3,0";"1,0";"1,0";"0,0"
"732154114608631800";"15";"58";"3";"20";"2,0";"255";"561";"3,0";"0,0";"0,0";"0,0";"0,0"
"194526728";"8";"0";"15";"20";"0,0";"129";"35";"15,0";"0,0";"1,0";"0,0";"0,0"
"956140908";"10";"54";"1";"20";"1,0";"797";"1457";"1,0";"2,0";"1,0";"0,0";"0,0"
"2907705537";"9";"0";"3";"20";"3,0";"251";"954";"3,0";"0,0";"0,0";"1,0";"0,0"
"273419736";"15";"105";"3";"20";"6,0";"1755";"12123";"3,0";"0,0";"0,0";"1,0";"0,0"
"752629824607379500";"12";"4";"4";"20";"0,0";"73";"48";"4,0";"0,0";"1,0";"1,0";"0,0"
"3050135660";"10";"54";"1";"20";"0,0";"601";"525";"1,0";"0,0";"1,0";"0,0";"0,0"
"2836980923";"9";"30";"7";"20";"6,0";"478";"3025";"7,0";"0,0";"0,0";"0,0";"0,0"
"3192093675";"11";"146";"1";"20";"0,0";"2792";"1514";"1,0";"0,0";"1,0";"0,0";"0,0"
"4922239180";"13";"53";"1";"20";"0,0";"154";"138";"1,0";"0,0";"1,0";"0,0";"0,0"
"3421380160";"12";"30";"1";"20";"1,0";"154";"173";"1,0";"0,0";"1,0";"0,0";"0,0"
"1257750360";"12";"23";"3";"20";"2,0";"110";"230";"3,0";"0,0";"1,0";"0,0";"0,0"
"2817000024";"11";"146";"1";"20";"43,0";"205";"8937";"1,0";"1,0";"1,0";"0,0";"0,0"
"706941870358843400";"11";"25";"1";"20";"15,0";"67";"1014";"1,0";"0,0";"1,0";"1,0";"0,0"
"44488467";"11";"43";"4";"20";"19,0";"1218";"23847";"4,0";"0,0";"0,0";"0,0";"0,0"
"2473690825";"13";"159";"74";"20";"0,0";"1198";"685";"74,0";"0,0";"0,0";"0,0";"0,0"
"189097725";"6";"120";"19";"20";"16,0";"606";"9807";"19,0";"0,0";"2,0";"0,0";"0,0"
"870456514749792300";"14";"27";"1";"20";"0,0";"2565";"428";"1,0";"0,0";"0,0";"1,0";"0,0"
"2304396513";"11";"16";"71";"20";"2,0";"919";"2728";"71,0";"0,0";"1,0";"0,0";"0,0"
"2455060457";"14";"0";"4";"20";"1,0";"730";"777";"4,0";"0,0";"1,0";"0,0";"0,0"
"895709346";"11";"160";"74";"20";"0,0";"126";"113";"74,0";"0,0";"0,0";"0,0";"0,0"
"780528452";"15";"105";"3";"20";"0,0";"226";"46";"3,0";"3,0";"2,0";"0,0";"0,0"
"3580592297";"7";"23";"3";"20";"2,0";"85";"203";"3,0";"0,0";"0,0";"0,0";"0,0"
"2686858720";"6";"3";"3";"20";"1,0";"336";"527";"3,0";"1,0";"1,0";"0,0";"0,0"
"2441585743";"14";"0";"3";"20";"0,0";"41";"24";"3,0";"0,0";"2,0";"1,0";"0,0"
"603665970";"14";"60";"2";"20";"1,0";"783";"890";"2,0";"0,0";"0,0";"0,0";"0,0"
"34078669";"12";"44";"2";"20";"1,0";"412";"684";"2,0";"0,0";"1,0";"0,0";"0,0"
"1646200789";"9";"13";"1";"20";"2,0";"93";"217";"1,0";"0,0";"1,0";"0,0";"0,0"
"767006933639372800";"15";"0";"8";"20";"0,0";"0";"0";"8,0";"1,0";"0,0";"1,0";"0,0"
"831174660163244000";"12";"53";"1";"20";"0,0";"4648";"930";"1,0";"0,0";"1,0";"1,0";"0,0"
"2194147078";"11";"19";"1";"20";"2,0";"300";"695";"1,0";"0,0";"0,0";"0,0";"0,0"
"720200077826998300";"11";"113";"4";"20";"0,0";"465";"327";"4,0";"0,0";"1,0";"0,0";"0,0"
"631322744";"7";"0";"80";"20";"2,0";"92";"271";"80,0";"0,0";"1,0";"0,0";"0,0"
"3358516721";"9";"15";"7";"20";"11,0";"116";"1379";"7,0";"0,0";"1,0";"0,0";"0,0"
"471020019";"9";"107";"7";"20";"1,0";"204";"364";"7,0";"4,0";"0,0";"1,0";"0,0"
"17022183";"11";"82";"1";"20";"54,0";"903";"49637";"1,0";"2,0";"1,0";"2,0";"0,0"
"3054085101";"14";"139";"3";"20";"0,0";"461";"173";"3,0";"2,0";"1,0";"1,0";"0,0"
"3642778821";"8";"0";"1";"20";"4,0";"2299";"9327";"1,0";"0,0";"1,0";"0,0";"0,0"
"731434247257501700";"11";"157";"3";"20";"0,0";"5000";"4049";"3,0";"0,0";"1,0";"0,0";"0,0"
"214208803";"13";"89";"7";"20";"3,0";"400";"1375";"7,0";"0,0";"0,0";"1,0";"0,0"
"448253791";"13";"136";"83";"20";"4,0";"430";"1750";"83,0";"0,0";"1,0";"1,0";"0,0"
"1536882290";"13";"82";"1";"20";"1,0";"193";"290";"1,0";"0,0";"1,0";"0,0";"0,0"
"1651804056";"8";"122";"2";"20";"0,0";"4952";"4362";"2,0";"0,0";"4,0";"1,0";"0,0"
"534938134";"6";"43";"6";"20";"1,0";"207";"212";"6,0";"0,0";"1,0";"0,0";"0,0"
"2183428048";"9";"22";"1";"20";"9,0";"902";"8273";"1,0";"0,0";"1,0";"0,0";"0,0"
"2182645728";"12";"56";"77";"20";"7,0";"1138";"8683";"77,0";"0,0";"1,0";"0,0";"0,0"
"1418748265";"8";"32";"4";"20";"2,0";"744";"1544";"4,0";"0,0";"1,0";"1,0";"0,0"
"2389218194";"9";"0";"4";"20";"0,0";"11";"2";"4,0";"5,0";"0,0";"1,0";"0,0"
"2921941971";"9";"59";"3";"20";"2,0";"456";"1234";"3,0";"2,0";"0,0";"1,0";"0,0"
"3188069368";"12";"87";"3";"20";"1,0";"402";"674";"3,0";"0,0";"3,0";"0,0";"0,0"
"613851792";"15";"17";"3";"20";"0,0";"1039";"306";"3,0";"0,0";"1,0";"0,0";"0,0"
"480676513";"13";"0";"77";"20";"0,0";"508";"31";"77,0";"0,0";"1,0";"0,0";"0,0"
"511635574";"13";"43";"7";"20";"1,0";"346";"374";"7,0";"1,0";"2,0";"0,0";"0,0"
"1227777830";"9";"81";"74";"20";"2,0";"296";"862";"74,0";"0,0";"0,0";"1,0";"0,0"
"752656086684078100";"6";"35";"73";"20";"0,0";"55";"27";"73,0";"0,0";"0,0";"0,0";"0,0"
"235235342";"13";"27";"3";"20";"7,0";"166";"1278";"3,0";"0,0";"1,0";"1,0";"0,0"
"2328650945";"15";"7";"3";"20";"5,0";"68";"385";"3,0";"0,0";"1,0";"0,0";"0,0"
"494261088";"11";"160";"4";"20";"0,0";"2919";"2079";"4,0";"0,0";"1,0";"0,0";"0,0"
"849950643586510800";"13";"0";"1";"20";"0,0";"165";"9";"1,0";"1,0";"1,0";"1,0";"0,0"
"548322994";"9";"24";"3";"20";"2,0";"288";"636";"3,0";"0,0";"1,0";"0,0";"0,0"
"3090611755";"14";"66";"1";"20";"1,0";"151";"218";"1,0";"0,0";"1,0";"0,0";"0,0"
"812256072635449300";"8";"71";"7";"20";"1,0";"171";"296";"7,0";"0,0";"1,0";"0,0";"0,0"
"4883604747";"9";"20";"3";"20";"2,0";"42";"118";"3,0";"0,0";"1,0";"0,0";"0,0"
"2805270805";"12";"0";"74";"20";"0,0";"623";"86";"74,0";"1,0";"0,0";"1,0";"0,0"
"2321288317";"15";"0";"1";"20";"6,0";"2210";"13841";"1,0";"0,0";"1,0";"0,0";"0,0"
"2200763656";"12";"42";"3";"20";"0,0";"103";"30";"3,0";"0,0";"1,0";"0,0";"0,0"
"1599308149";"11";"48";"77";"20";"2,0";"302";"858";"77,0";"0,0";"1,0";"0,0";"0,0"
"1395660054";"9";"0";"1";"20";"0,0";"74";"24";"1,0";"1,0";"2,0";"0,0";"0,0"
"2456718402";"6";"48";"15";"20";"2,0";"980";"2924";"15,0";"0,0";"0,0";"0,0";"0,0"
"732552600";"12";"17";"3";"20";"0,0";"304";"153";"3,0";"0,0";"1,0";"0,0";"0,0"
"876036534289535000";"10";"64";"3";"20";"0,0";"27";"7";"3,0";"0,0";"1,0";"0,0";"0,0"
"747894667832926200";"12";"42";"74";"20";"2,0";"99";"249";"74,0";"0,0";"1,0";"0,0";"0,0"
"547495568";"12";"0";"1";"20";"0,0";"84";"70";"1,0";"0,0";"2,0";"0,0";"0,0"
"189850985";"8";"81";"3";"20";"1,0";"259";"394";"3,0";"0,0";"1,0";"0,0";"0,0"
"1633984350";"7";"0";"79";"20";"0,0";"297";"15";"79,0";"0,0";"1,0";"0,0";"0,0"
"880638535";"13";"99";"3";"20";"1,0";"949";"1516";"3,0";"0,0";"0,0";"1,0";"0,0"
"537343547";"8";"120";"1";"20";"0,0";"263";"205";"1,0";"0,0";"1,0";"0,0";"0,0"
"218948402";"10";"122";"79";"20";"3,0";"966";"3247";"79,0";"0,0";"0,0";"1,0";"0,0"
"867213487780397000";"15";"160";"77";"20";"10,0";"439";"4690";"77,0";"0,0";"1,0";"1,0";"0,0"
"4695064986";"7";"64";"2";"20";"0,0";"130";"59";"2,0";"0,0";"1,0";"0,0";"0,0"
"3861504106";"6";"44";"7";"20";"1,0";"155";"282";"7,0";"0,0";"1,0";"0,0";"0,0"
"154249081";"9";"7";"81";"20";"0,0";"340";"53";"81,0";"0,0";"0,0";"1,0";"0,0"
"1254739076";"8";"51";"8";"20";"6,0";"282";"1893";"8,0";"0,0";"0,0";"1,0";"0,0"
"2290339533";"12";"0";"3";"20";"0,0";"631";"611";"3,0";"0,0";"1,0";"0,0";"0,0"
"31311757";"10";"134";"3";"20";"31627,0";"108";"3415800";"3,0";"0,0";"1,0";"0,0";"1,0"
"3774709421";"8";"34";"3";"20";"0,0";"469";"394";"3,0";"0,0";"0,0";"1,0";"0,0"
"793264642940407800";"12";"34";"3";"20";"0,0";"27";"17";"3,0";"0,0";"1,0";"0,0";"0,0"
"3303785145";"14";"79";"3";"20";"0,0";"365";"324";"3,0";"0,0";"1,0";"0,0";"0,0"
"143535835";"15";"87";"1";"20";"1,0";"1356";"1400";"1,0";"0,0";"1,0";"0,0";"0,0"
"397195770";"15";"157";"1";"20";"1,0";"613";"1161";"1,0";"0,0";"1,0";"0,0";"0,0"
"2787004487";"8";"31";"3";"20";"4,0";"115";"555";"3,0";"0,0";"1,0";"0,0";"0,0"
"1455089888";"11";"40";"1";"20";"1,0";"294";"570";"1,0";"0,0";"0,0";"1,0";"0,0"
"2823235097";"7";"0";"1";"20";"0,0";"612";"290";"1,0";"0,0";"1,0";"0,0";"0,0"
"713354574975868900";"6";"127";"1";"20";"1,0";"340";"424";"1,0";"0,0";"1,0";"0,0";"0,0"
"903181236";"12";"147";"77";"20";"29,0";"268";"7955";"77,0";"1,0";"0,0";"1,0";"0,0"
"4158632380";"9";"65";"71";"20";"3,0";"113";"341";"71,0";"0,0";"1,0";"0,0";"0,0"
"17395564";"11";"58";"7";"20";"0,0";"311";"174";"7,0";"1,0";"1,0";"0,0";"0,0"
"873776895766257700";"15";"65";"7";"20";"0,0";"172";"146";"7,0";"0,0";"1,0";"0,0";"0,0"
"763463656873062400";"14";"59";"1";"20";"0,0";"372";"158";"1,0";"0,0";"1,0";"0,0";"0,0"
"932796912";"10";"0";"1";"20";"26,0";"1235";"32769";"1,0";"0,0";"1,0";"0,0";"0,0"
"828573921054224400";"13";"69";"3";"20";"0,0";"45";"30";"3,0";"0,0";"1,0";"0,0";"0,0"
"419499889";"8";"44";"2";"20";"0,0";"327";"210";"2,0";"1,0";"1,0";"0,0";"0,0"
"732532983949840400";"10";"28";"3";"20";"1,0";"172";"319";"3,0";"0,0";"1,0";"0,0";"0,0"
"1894661786";"7";"34";"1";"20";"1,0";"901";"1004";"1,0";"0,0";"1,0";"0,0";"0,0"
"955690638";"15";"19";"7";"20";"5,0";"269";"1494";"7,0";"0,0";"1,0";"0,0";"0,0"
"53136725";"9";"150";"83";"20";"2,0";"1569";"4160";"83,0";"0,0";"0,0";"1,0";"0,0"
"395878681";"9";"62";"71";"20";"9,0";"247";"2365";"71,0";"0,0";"1,0";"0,0";"0,0"
"3195961599";"10";"141";"2";"20";"8,0";"352";"2922";"2,0";"0,0";"1,0";"0,0";"0,0"
"280045113";"6";"33";"2";"20";"1,0";"126";"212";"2,0";"1,0";"1,0";"0,0";"0,0"
"1976798042";"12";"0";"7";"20";"3,0";"145";"544";"7,0";"0,0";"1,0";"0,0";"0,0"
"548750911";"11";"74";"2";"20";"0,0";"677";"144";"2,0";"1,0";"1,0";"0,0";"0,0"
"2861194245";"12";"54";"1";"20";"2,0";"123";"271";"1,0";"0,0";"0,0";"0,0";"0,0"
"1270039843";"8";"0";"1";"20";"1,0";"297";"524";"1,0";"0,0";"1,0";"0,0";"0,0"
"1531184593";"12";"0";"83";"20";"0,0";"152";"17";"83,0";"2,0";"3,0";"0,0";"0,0"
"788677398472560600";"12";"147";"3";"20";"1,0";"854";"1255";"3,0";"0,0";"1,0";"0,0";"0,0"
"876206819261255700";"15";"0";"2";"20";"0,0";"67";"1";"2,0";"1,0";"0,0";"0,0";"0,0"
"854636045165637600";"8";"84";"1";"20";"1,0";"53";"53";"1,0";"0,0";"1,0";"0,0";"0,0"
"520815016";"8";"89";"1";"20";"0,0";"84";"32";"1,0";"1,0";"0,0";"0,0";"0,0"
"1101657871";"8";"77";"3";"20";"1,0";"83";"108";"3,0";"0,0";"2,0";"0,0";"0,0"
"123212272";"7";"116";"3";"20";"1,0";"447";"674";"3,0";"0,0";"1,0";"0,0";"0,0"
"700706666";"10";"159";"1";"20";"2,0";"214";"455";"1,0";"0,0";"1,0";"1,0";"0,0"
"26531646";"11";"142";"73";"20";"2,0";"947";"1931";"73,0";"0,0";"1,0";"0,0";"0,0"
"763848980207919100";"10";"1";"7";"20";"1,0";"833";"1088";"7,0";"0,0";"1,0";"0,0";"0,0"
"278054456";"9";"31";"12";"20";"1,0";"2943";"4068";"12,0";"0,0";"1,0";"0,0";"0,0"
"2766201419";"11";"104";"11";"20";"1,0";"610";"851";"11,0";"0,0";"1,0";"0,0";"0,0"
"700805279773028400";"10";"12";"3";"20";"1,0";"1034";"1590";"3,0";"0,0";"0,0";"0,0";"0,0"
"2178107238";"10";"121";"77";"20";"2,0";"149";"393";"77,0";"0,0";"0,0";"0,0";"0,0"
"2409011491";"9";"142";"7";"20";"0,0";"1268";"59";"7,0";"3,0";"1,0";"1,0";"0,0"
"790985907902025700";"9";"0";"7";"20";"0,0";"120";"25";"7,0";"0,0";"2,0";"1,0";"0,0"
"567566179";"10";"19";"7";"20";"0,0";"2569";"329";"7,0";"0,0";"1,0";"0,0";"0,0"
"4049317859";"12";"11";"3";"20";"1,0";"104";"155";"3,0";"0,0";"1,0";"0,0";"0,0"
"2472392167";"11";"94";"5";"20";"0,0";"1556";"651";"5,0";"0,0";"2,0";"0,0";"0,0"
"448754692";"8";"132";"3";"20";"14,0";"114";"1643";"3,0";"0,0";"1,0";"0,0";"0,0"
"38395124";"10";"142";"71";"20";"840,0";"1272";"1069542";"71,0";"0,0";"0,0";"1,0";"0,0"
"794977179255849000";"15";"94";"1";"20";"1,0";"4";"4";"1,0";"0,0";"1,0";"0,0";"0,0"
"2437935088";"11";"3";"7";"20";"1,0";"271";"459";"7,0";"0,0";"1,0";"0,0";"0,0"
"752157502373040100";"10";"113";"1";"20";"30,0";"69";"2126";"1,0";"0,0";"2,0";"0,0";"0,0"
"701871894";"10";"0";"1";"20";"9,0";"2351";"22397";"1,0";"0,0";"1,0";"0,0";"0,0"
"2904515547";"9";"31";"3";"20";"0,0";"107";"24";"3,0";"0,0";"1,0";"0,0";"0,0"
"814647350220255200";"9";"27";"82";"20";"1,0";"155";"168";"82,0";"0,0";"1,0";"0,0";"0,0"
"1849078010";"8";"146";"3";"20";"2,0";"101";"223";"3,0";"3,0";"3,0";"0,0";"0,0"
"115607605";"8";"6";"1";"20";"0,0";"646";"104";"1,0";"0,0";"1,0";"0,0";"0,0"
"1681758956";"8";"133";"2";"20";"1,0";"807";"965";"2,0";"0,0";"1,0";"1,0";"0,0"
"1259875790";"10";"0";"79";"20";"0,0";"46";"12";"79,0";"1,0";"0,0";"1,0";"0,0"
"47330308";"15";"160";"3";"20";"24,0";"459";"11260";"3,0";"0,0";"1,0";"1,0";"1,0"
"3331547235";"7";"55";"3";"20";"0,0";"688";"302";"3,0";"0,0";"1,0";"0,0";"0,0"
"4610446397";"8";"139";"3";"20";"14,0";"619";"8871";"3,0";"0,0";"2,0";"0,0";"0,0"
"843906258923065300";"7";"61";"4";"20";"4,0";"29";"143";"4,0";"0,0";"0,0";"0,0";"0,0"
"2325765205";"14";"45";"7";"20";"0,0";"740";"193";"7,0";"0,0";"1,0";"0,0";"0,0"
"730175171458404400";"10";"103";"1";"20";"2,0";"748";"1838";"1,0";"0,0";"0,0";"0,0";"0,0"
"355716040";"10";"21";"2";"20";"1,0";"173";"295";"2,0";"0,0";"1,0";"0,0";"0,0"
"812876841346355200";"10";"123";"1";"20";"17,0";"61";"1072";"1,0";"2,0";"4,0";"0,0";"0,0"
"824904153587552300";"11";"25";"7";"20";"0,0";"736";"244";"7,0";"1,0";"0,0";"1,0";"0,0"
"569816841";"13";"24";"1";"20";"0,0";"762";"205";"1,0";"0,0";"3,0";"0,0";"0,0"
"4396151033";"15";"64";"1";"20";"1,0";"93";"135";"1,0";"0,0";"1,0";"0,0";"0,0"
"1082726281";"15";"137";"2";"20";"2,0";"673";"1835";"2,0";"0,0";"0,0";"0,0";"0,0"
"751039969322528800";"13";"90";"3";"20";"1,0";"193";"250";"3,0";"1,0";"1,0";"0,0";"0,0"
"858067211038150700";"11";"150";"5";"20";"0,0";"676";"222";"5,0";"3,0";"0,0";"0,0";"0,0"
"937316564";"8";"0";"3";"20";"0,0";"403";"248";"3,0";"1,0";"1,0";"0,0";"0,0"
"1457467860";"7";"10";"3";"20";"0,0";"215";"59";"3,0";"0,0";"1,0";"1,0";"0,0"
"2244399818";"10";"141";"1";"20";"1,0";"324";"467";"1,0";"0,0";"1,0";"0,0";"0,0"
"733383197761900500";"13";"0";"1";"20";"0,0";"867";"400";"1,0";"0,0";"0,0";"1,0";"0,0"
"1220001703";"9";"76";"2";"20";"1,0";"18466";"29445";"2,0";"0,0";"1,0";"0,0";"0,0"
"34702597";"10";"124";"3";"20";"0,0";"250";"95";"3,0";"0,0";"0,0";"1,0";"0,0"
"515568032";"10";"140";"83";"20";"0,0";"1012";"925";"83,0";"1,0";"1,0";"0,0";"0,0"
"3044627045";"10";"10";"3";"20";"1,0";"62";"84";"3,0";"0,0";"1,0";"0,0";"0,0"
"4214752294";"11";"162";"77";"20";"0,0";"80";"64";"77,0";"0,0";"1,0";"0,0";"0,0"
"2768509476";"11";"60";"1";"20";"0,0";"808";"433";"1,0";"0,0";"0,0";"0,0";"0,0"
"2822917986";"11";"64";"1";"20";"0,0";"41697";"41187";"1,0";"0,0";"1,0";"0,0";"0,0"
"712963418";"8";"19";"3";"20";"0,0";"511";"455";"3,0";"1,0";"1,0";"0,0";"0,0"
"3043318336";"7";"76";"2";"20";"0,0";"1958";"1499";"2,0";"2,0";"0,0";"1,0";"0,0"
"874844898117247000";"14";"0";"3";"20";"0,0";"11";"0";"3,0";"0,0";"5,0";"0,0";"0,0"
"381061532";"11";"123";"1";"20";"1,0";"1128";"1558";"1,0";"0,0";"1,0";"0,0";"0,0"
"2778774155";"11";"49";"2";"20";"3,0";"89";"301";"2,0";"0,0";"1,0";"0,0";"0,0"
"333395176";"7";"96";"2";"20";"0,0";"530";"198";"2,0";"3,0";"2,0";"0,0";"0,0"
"561356341";"10";"0";"15";"20";"0,0";"662";"554";"15,0";"0,0";"1,0";"0,0";"0,0"
"328938715";"10";"57";"3";"20";"0,0";"358";"222";"3,0";"0,0";"1,0";"0,0";"0,0"
