"ID user ";"Length of proﬁle name";"Length of proﬁle description";"Number of tweets posted";"Age of the user account, in days";"Ratio of number of followings and followers";"Number of following";"Number of followers";"Frequence of tweets posted per day";"hashtags average";"mentions average";"links average";"Likes average per tweet"
"2256827265";"9";"64";"0";"20";"0,0";"119";"108";"NaN";"0,0";"0,0";"0,0";"0,0"
"758341432054804500";"12";"46";"0";"20";"1,0";"75";"87";"NaN";"0,0";"0,0";"0,0";"0,0"
"2574247010";"10";"35";"0";"20";"0,0";"199";"103";"NaN";"0,0";"0,0";"0,0";"0,0"
"633299122";"5";"15";"0";"20";"1,0";"334";"470";"NaN";"0,0";"0,0";"0,0";"0,0"
"2682469100";"11";"142";"0";"20";"2,0";"685";"1679";"NaN";"0,0";"0,0";"0,0";"0,0"
"825761601395576800";"13";"0";"0";"20";"0,0";"139";"31";"NaN";"0,0";"0,0";"0,0";"0,0"
"3415756427";"8";"76";"0";"20";"0,0";"515";"460";"NaN";"0,0";"0,0";"0,0";"0,0"
"718819086000656400";"12";"71";"0";"20";"10,0";"178";"1799";"NaN";"0,0";"0,0";"0,0";"0,0"
"2512785631";"9";"39";"0";"20";"0,0";"337";"45";"NaN";"0,0";"0,0";"0,0";"0,0"
"444514147";"11";"47";"0";"20";"0,0";"488";"203";"NaN";"0,0";"0,0";"0,0";"0,0"
"353800243";"9";"36";"0";"20";"1,0";"286";"300";"NaN";"0,0";"0,0";"0,0";"0,0"
"2925708101";"11";"25";"0";"20";"0,0";"45717";"44472";"NaN";"0,0";"0,0";"0,0";"0,0"
"3010594389";"9";"50";"0";"20";"29,0";"168";"5035";"NaN";"0,0";"0,0";"0,0";"0,0"
"144084412";"11";"0";"0";"20";"5,0";"158";"824";"NaN";"0,0";"0,0";"0,0";"0,0"
"1167915186";"11";"97";"0";"20";"1,0";"630";"731";"NaN";"0,0";"0,0";"0,0";"0,0"
"312332205";"12";"146";"0";"20";"0,0";"374";"191";"NaN";"0,0";"0,0";"0,0";"0,0"
"791409847380181000";"12";"0";"0";"20";"22,0";"959";"21164";"NaN";"0,0";"0,0";"0,0";"0,0"
"2688222477";"12";"22";"0";"20";"0,0";"287";"241";"NaN";"0,0";"0,0";"0,0";"0,0"
"2488635757";"8";"18";"0";"20";"1,0";"690";"1344";"NaN";"0,0";"0,0";"0,0";"0,0"
"1663747603";"15";"0";"0";"20";"1,0";"150";"226";"NaN";"0,0";"0,0";"0,0";"0,0"
"328607404";"9";"156";"0";"20";"4,0";"720";"3115";"NaN";"0,0";"0,0";"0,0";"0,0"
"760714521971490800";"9";"116";"0";"20";"1,0";"52";"58";"NaN";"0,0";"0,0";"0,0";"0,0"
"3307466777";"15";"0";"0";"20";"126255,0";"1";"126255";"NaN";"0,0";"0,0";"0,0";"0,0"
"1140526790";"13";"2";"0";"20";"1,0";"876";"924";"NaN";"0,0";"0,0";"0,0";"0,0"
"2759309641";"15";"1";"0";"20";"1,0";"413";"505";"NaN";"0,0";"0,0";"0,0";"0,0"
"262267551";"10";"147";"0";"20";"1,0";"12661";"17329";"NaN";"0,0";"0,0";"0,0";"0,0"
"42373063";"5";"88";"0";"20";"0,0";"1434";"698";"NaN";"0,0";"0,0";"0,0";"0,0"
"2489604390";"14";"64";"0";"20";"1,0";"877";"1459";"NaN";"0,0";"0,0";"0,0";"0,0"
"3327367959";"15";"21";"0";"20";"0,0";"229";"193";"NaN";"0,0";"0,0";"0,0";"0,0"
"1131578935";"9";"23";"0";"20";"6,0";"193";"1200";"NaN";"0,0";"0,0";"0,0";"0,0"
"807354750333321200";"9";"133";"0";"20";"0,0";"1";"0";"NaN";"0,0";"0,0";"0,0";"0,0"
"116061092";"6";"137";"0";"20";"0,0";"549";"456";"NaN";"0,0";"0,0";"0,0";"0,0"
"3076756013";"12";"15";"0";"20";"1,0";"87";"135";"NaN";"0,0";"0,0";"0,0";"0,0"
"32550048";"11";"111";"0";"20";"6,0";"268";"1861";"NaN";"0,0";"0,0";"0,0";"0,0"
"3699063087";"14";"25";"0";"20";"0,0";"351";"268";"NaN";"0,0";"0,0";"0,0";"0,0"
"3017643653";"6";"148";"0";"20";"1,0";"61";"81";"NaN";"0,0";"0,0";"0,0";"0,0"
"2312580235";"15";"114";"0";"20";"1,0";"162";"229";"NaN";"0,0";"0,0";"0,0";"0,0"
"714915340300329000";"7";"46";"0";"20";"0,0";"63";"61";"NaN";"0,0";"0,0";"0,0";"0,0"
"1089938834";"10";"33";"0";"20";"2,0";"195";"457";"NaN";"0,0";"0,0";"0,0";"0,0"
"2942450187";"7";"63";"0";"20";"0,0";"475";"163";"NaN";"0,0";"0,0";"0,0";"0,0"
"3052411036";"14";"42";"0";"20";"0,0";"771";"636";"NaN";"0,0";"0,0";"0,0";"0,0"
"3107998767";"12";"5";"0";"20";"0,0";"232";"145";"NaN";"0,0";"0,0";"0,0";"0,0"
"3416688341";"7";"0";"0";"20";"0,0";"642";"114";"NaN";"0,0";"0,0";"0,0";"0,0"
"2590709535";"14";"130";"0";"20";"0,0";"1772";"881";"NaN";"0,0";"0,0";"0,0";"0,0"
"113015750";"8";"104";"0";"20";"1551,0";"1";"1551";"NaN";"0,0";"0,0";"0,0";"0,0"
"606732631";"12";"145";"0";"20";"1,0";"922";"1049";"NaN";"0,0";"0,0";"0,0";"0,0"
"3322622838";"15";"15";"0";"20";"0,0";"758";"277";"NaN";"0,0";"0,0";"0,0";"0,0"
"770991848475197400";"13";"104";"0";"20";"8,0";"49";"419";"NaN";"0,0";"0,0";"0,0";"0,0"
"708595747105742800";"7";"27";"0";"20";"8,0";"58";"505";"NaN";"0,0";"0,0";"0,0";"0,0"
"4298581426";"10";"140";"0";"20";"0,0";"670";"477";"NaN";"0,0";"0,0";"0,0";"0,0"
"3298644249";"13";"68";"0";"20";"24,0";"1494";"36137";"NaN";"0,0";"0,0";"0,0";"0,0"
"168652681";"14";"148";"0";"20";"4,0";"177";"723";"NaN";"0,0";"0,0";"0,0";"0,0"
"2628630827";"11";"14";"0";"20";"1,0";"811";"1081";"NaN";"0,0";"0,0";"0,0";"0,0"
"2829886762";"10";"0";"0";"20";"0,0";"220";"93";"NaN";"0,0";"0,0";"0,0";"0,0"
"765856992619536400";"14";"152";"0";"20";"1,0";"1975";"3610";"NaN";"0,0";"0,0";"0,0";"0,0"
"732154114608631800";"15";"58";"0";"20";"2,0";"255";"561";"NaN";"0,0";"0,0";"0,0";"0,0"
"194526728";"8";"0";"0";"20";"0,0";"129";"35";"NaN";"0,0";"0,0";"0,0";"0,0"
"956140908";"10";"54";"0";"20";"1,0";"797";"1457";"NaN";"0,0";"0,0";"0,0";"0,0"
"2907705537";"9";"0";"0";"20";"3,0";"251";"954";"NaN";"0,0";"0,0";"0,0";"0,0"
"273419736";"15";"105";"0";"20";"6,0";"1755";"12123";"NaN";"0,0";"0,0";"0,0";"0,0"
"752629824607379500";"12";"4";"0";"20";"0,0";"73";"48";"NaN";"0,0";"0,0";"0,0";"0,0"
"3050135660";"10";"54";"0";"20";"0,0";"601";"525";"NaN";"0,0";"0,0";"0,0";"0,0"
"2836980923";"9";"30";"0";"20";"6,0";"478";"3025";"NaN";"0,0";"0,0";"0,0";"0,0"
"3192093675";"11";"146";"0";"20";"0,0";"2792";"1514";"NaN";"0,0";"0,0";"0,0";"0,0"
"4922239180";"13";"53";"0";"20";"0,0";"154";"138";"NaN";"0,0";"0,0";"0,0";"0,0"
"3421380160";"12";"30";"0";"20";"1,0";"154";"173";"NaN";"0,0";"0,0";"0,0";"0,0"
"1257750360";"12";"23";"0";"20";"2,0";"110";"230";"NaN";"0,0";"0,0";"0,0";"0,0"
"2817000024";"11";"146";"0";"20";"43,0";"205";"8937";"NaN";"0,0";"0,0";"0,0";"0,0"
"706941870358843400";"11";"25";"0";"20";"15,0";"67";"1014";"NaN";"0,0";"0,0";"0,0";"0,0"
"44488467";"11";"43";"0";"20";"19,0";"1218";"23847";"NaN";"0,0";"0,0";"0,0";"0,0"
"2473690825";"13";"159";"0";"20";"0,0";"1198";"685";"NaN";"0,0";"0,0";"0,0";"0,0"
"189097725";"6";"120";"0";"20";"16,0";"606";"9807";"NaN";"0,0";"0,0";"0,0";"0,0"
"870456514749792300";"14";"27";"0";"20";"0,0";"2565";"428";"NaN";"0,0";"0,0";"0,0";"0,0"
"2304396513";"11";"16";"0";"20";"2,0";"919";"2728";"NaN";"0,0";"0,0";"0,0";"0,0"
"2455060457";"14";"0";"0";"20";"1,0";"730";"777";"NaN";"0,0";"0,0";"0,0";"0,0"
"895709346";"11";"160";"0";"20";"0,0";"126";"113";"NaN";"0,0";"0,0";"0,0";"0,0"
"780528452";"15";"105";"0";"20";"0,0";"226";"46";"NaN";"0,0";"0,0";"0,0";"0,0"
"3580592297";"7";"23";"0";"20";"2,0";"85";"203";"NaN";"0,0";"0,0";"0,0";"0,0"
"2686858720";"6";"3";"0";"20";"1,0";"336";"527";"NaN";"0,0";"0,0";"0,0";"0,0"
"2441585743";"14";"0";"0";"20";"0,0";"41";"24";"NaN";"0,0";"0,0";"0,0";"0,0"
"603665970";"14";"60";"0";"20";"1,0";"783";"890";"NaN";"0,0";"0,0";"0,0";"0,0"
"34078669";"12";"44";"0";"20";"1,0";"412";"684";"NaN";"0,0";"0,0";"0,0";"0,0"
"1646200789";"9";"13";"0";"20";"2,0";"93";"217";"NaN";"0,0";"0,0";"0,0";"0,0"
"767006933639372800";"15";"0";"0";"20";"0,0";"0";"0";"NaN";"0,0";"0,0";"0,0";"0,0"
"831174660163244000";"12";"53";"0";"20";"0,0";"4648";"930";"NaN";"0,0";"0,0";"0,0";"0,0"
"2194147078";"11";"19";"0";"20";"2,0";"300";"695";"NaN";"0,0";"0,0";"0,0";"0,0"
"720200077826998300";"11";"113";"0";"20";"0,0";"465";"327";"NaN";"0,0";"0,0";"0,0";"0,0"
"631322744";"7";"0";"0";"20";"2,0";"92";"271";"NaN";"0,0";"0,0";"0,0";"0,0"
"3358516721";"9";"15";"0";"20";"11,0";"116";"1379";"NaN";"0,0";"0,0";"0,0";"0,0"
"471020019";"9";"107";"0";"20";"1,0";"204";"364";"NaN";"0,0";"0,0";"0,0";"0,0"
"17022183";"11";"82";"0";"20";"54,0";"903";"49637";"NaN";"0,0";"0,0";"0,0";"0,0"
"3054085101";"14";"139";"0";"20";"0,0";"461";"173";"NaN";"0,0";"0,0";"0,0";"0,0"
"3642778821";"8";"0";"0";"20";"4,0";"2299";"9327";"NaN";"0,0";"0,0";"0,0";"0,0"
"731434247257501700";"11";"157";"0";"20";"0,0";"5000";"4049";"NaN";"0,0";"0,0";"0,0";"0,0"
"214208803";"13";"89";"0";"20";"3,0";"400";"1375";"NaN";"0,0";"0,0";"0,0";"0,0"
"448253791";"13";"136";"0";"20";"4,0";"430";"1750";"NaN";"0,0";"0,0";"0,0";"0,0"
"1536882290";"13";"82";"0";"20";"1,0";"193";"290";"NaN";"0,0";"0,0";"0,0";"0,0"
"1651804056";"8";"122";"0";"20";"0,0";"4952";"4362";"NaN";"0,0";"0,0";"0,0";"0,0"
"534938134";"6";"43";"0";"20";"1,0";"207";"212";"NaN";"0,0";"0,0";"0,0";"0,0"
"2183428048";"9";"22";"0";"20";"9,0";"902";"8273";"NaN";"0,0";"0,0";"0,0";"0,0"
"2182645728";"12";"56";"0";"20";"7,0";"1138";"8683";"NaN";"0,0";"0,0";"0,0";"0,0"
"1418748265";"8";"32";"0";"20";"2,0";"744";"1544";"NaN";"0,0";"0,0";"0,0";"0,0"
"2389218194";"9";"0";"0";"20";"0,0";"11";"2";"NaN";"0,0";"0,0";"0,0";"0,0"
"2921941971";"9";"59";"0";"20";"2,0";"456";"1234";"NaN";"0,0";"0,0";"0,0";"0,0"
"3188069368";"12";"87";"0";"20";"1,0";"402";"674";"NaN";"0,0";"0,0";"0,0";"0,0"
"613851792";"15";"17";"0";"20";"0,0";"1039";"306";"NaN";"0,0";"0,0";"0,0";"0,0"
"480676513";"13";"0";"0";"20";"0,0";"508";"31";"NaN";"0,0";"0,0";"0,0";"0,0"
"511635574";"13";"43";"0";"20";"1,0";"346";"374";"NaN";"0,0";"0,0";"0,0";"0,0"
"1227777830";"9";"81";"0";"20";"2,0";"296";"862";"NaN";"0,0";"0,0";"0,0";"0,0"
"752656086684078100";"6";"35";"0";"20";"0,0";"55";"27";"NaN";"0,0";"0,0";"0,0";"0,0"
"235235342";"13";"27";"0";"20";"7,0";"166";"1278";"NaN";"0,0";"0,0";"0,0";"0,0"
"2328650945";"15";"7";"0";"20";"5,0";"68";"385";"NaN";"0,0";"0,0";"0,0";"0,0"
"494261088";"11";"160";"0";"20";"0,0";"2919";"2079";"NaN";"0,0";"0,0";"0,0";"0,0"
"849950643586510800";"13";"0";"0";"20";"0,0";"165";"9";"NaN";"0,0";"0,0";"0,0";"0,0"
"548322994";"9";"24";"0";"20";"2,0";"288";"636";"NaN";"0,0";"0,0";"0,0";"0,0"
"3090611755";"14";"66";"0";"20";"1,0";"151";"218";"NaN";"0,0";"0,0";"0,0";"0,0"
"812256072635449300";"8";"71";"0";"20";"1,0";"171";"296";"NaN";"0,0";"0,0";"0,0";"0,0"
"4883604747";"9";"20";"0";"20";"2,0";"42";"118";"NaN";"0,0";"0,0";"0,0";"0,0"
"2805270805";"12";"0";"0";"20";"0,0";"623";"86";"NaN";"0,0";"0,0";"0,0";"0,0"
"2321288317";"15";"0";"0";"20";"6,0";"2210";"13841";"NaN";"0,0";"0,0";"0,0";"0,0"
"2200763656";"12";"42";"0";"20";"0,0";"103";"30";"NaN";"0,0";"0,0";"0,0";"0,0"
"1599308149";"11";"48";"0";"20";"2,0";"302";"858";"NaN";"0,0";"0,0";"0,0";"0,0"
"1395660054";"9";"0";"0";"20";"0,0";"74";"24";"NaN";"0,0";"0,0";"0,0";"0,0"
"2456718402";"6";"48";"0";"20";"2,0";"980";"2924";"NaN";"0,0";"0,0";"0,0";"0,0"
"732552600";"12";"17";"0";"20";"0,0";"304";"153";"NaN";"0,0";"0,0";"0,0";"0,0"
"876036534289535000";"10";"64";"0";"20";"0,0";"27";"7";"NaN";"0,0";"0,0";"0,0";"0,0"
"747894667832926200";"12";"42";"0";"20";"2,0";"99";"249";"NaN";"0,0";"0,0";"0,0";"0,0"
"547495568";"12";"0";"0";"20";"0,0";"84";"70";"NaN";"0,0";"0,0";"0,0";"0,0"
"189850985";"8";"81";"0";"20";"1,0";"259";"394";"NaN";"0,0";"0,0";"0,0";"0,0"
"1633984350";"7";"0";"0";"20";"0,0";"297";"15";"NaN";"0,0";"0,0";"0,0";"0,0"
"880638535";"13";"99";"0";"20";"1,0";"949";"1516";"NaN";"0,0";"0,0";"0,0";"0,0"
"537343547";"8";"120";"0";"20";"0,0";"263";"205";"NaN";"0,0";"0,0";"0,0";"0,0"
"218948402";"10";"122";"0";"20";"3,0";"966";"3247";"NaN";"0,0";"0,0";"0,0";"0,0"
"867213487780397000";"15";"160";"0";"20";"10,0";"439";"4690";"NaN";"0,0";"0,0";"0,0";"0,0"
"4695064986";"7";"64";"0";"20";"0,0";"130";"59";"NaN";"0,0";"0,0";"0,0";"0,0"
"3861504106";"6";"44";"0";"20";"1,0";"155";"282";"NaN";"0,0";"0,0";"0,0";"0,0"
"154249081";"9";"7";"0";"20";"0,0";"340";"53";"NaN";"0,0";"0,0";"0,0";"0,0"
"1254739076";"8";"51";"0";"20";"6,0";"282";"1893";"NaN";"0,0";"0,0";"0,0";"0,0"
"2290339533";"12";"0";"0";"20";"0,0";"631";"611";"NaN";"0,0";"0,0";"0,0";"0,0"
"31311757";"10";"134";"0";"20";"31627,0";"108";"3415800";"NaN";"0,0";"0,0";"0,0";"0,0"
"3774709421";"8";"34";"0";"20";"0,0";"469";"394";"NaN";"0,0";"0,0";"0,0";"0,0"
"793264642940407800";"12";"34";"0";"20";"0,0";"27";"17";"NaN";"0,0";"0,0";"0,0";"0,0"
"3303785145";"14";"79";"0";"20";"0,0";"365";"324";"NaN";"0,0";"0,0";"0,0";"0,0"
"143535835";"15";"87";"0";"20";"1,0";"1356";"1400";"NaN";"0,0";"0,0";"0,0";"0,0"
"397195770";"15";"157";"0";"20";"1,0";"613";"1161";"NaN";"0,0";"0,0";"0,0";"0,0"
"2787004487";"8";"31";"0";"20";"4,0";"115";"555";"NaN";"0,0";"0,0";"0,0";"0,0"
"1455089888";"11";"40";"0";"20";"1,0";"294";"570";"NaN";"0,0";"0,0";"0,0";"0,0"
"2823235097";"7";"0";"0";"20";"0,0";"612";"290";"NaN";"0,0";"0,0";"0,0";"0,0"
"713354574975868900";"6";"127";"0";"20";"1,0";"340";"424";"NaN";"0,0";"0,0";"0,0";"0,0"
"903181236";"12";"147";"0";"20";"29,0";"268";"7955";"NaN";"0,0";"0,0";"0,0";"0,0"
"4158632380";"9";"65";"0";"20";"3,0";"113";"341";"NaN";"0,0";"0,0";"0,0";"0,0"
"17395564";"11";"58";"0";"20";"0,0";"311";"174";"NaN";"0,0";"0,0";"0,0";"0,0"
"873776895766257700";"15";"65";"0";"20";"0,0";"172";"146";"NaN";"0,0";"0,0";"0,0";"0,0"
"763463656873062400";"14";"59";"0";"20";"0,0";"372";"158";"NaN";"0,0";"0,0";"0,0";"0,0"
"932796912";"10";"0";"0";"20";"26,0";"1235";"32769";"NaN";"0,0";"0,0";"0,0";"0,0"
"828573921054224400";"13";"69";"0";"20";"0,0";"45";"30";"NaN";"0,0";"0,0";"0,0";"0,0"
"419499889";"8";"44";"0";"20";"0,0";"327";"210";"NaN";"0,0";"0,0";"0,0";"0,0"
"732532983949840400";"10";"28";"0";"20";"1,0";"172";"319";"NaN";"0,0";"0,0";"0,0";"0,0"
"1894661786";"7";"34";"0";"20";"1,0";"901";"1004";"NaN";"0,0";"0,0";"0,0";"0,0"
"955690638";"15";"19";"0";"20";"5,0";"269";"1494";"NaN";"0,0";"0,0";"0,0";"0,0"
"53136725";"9";"150";"0";"20";"2,0";"1569";"4160";"NaN";"0,0";"0,0";"0,0";"0,0"
"395878681";"9";"62";"0";"20";"9,0";"247";"2365";"NaN";"0,0";"0,0";"0,0";"0,0"
"3195961599";"10";"141";"0";"20";"8,0";"352";"2922";"NaN";"0,0";"0,0";"0,0";"0,0"
"280045113";"6";"33";"0";"20";"1,0";"126";"212";"NaN";"0,0";"0,0";"0,0";"0,0"
"1976798042";"12";"0";"0";"20";"3,0";"145";"544";"NaN";"0,0";"0,0";"0,0";"0,0"
"548750911";"11";"74";"0";"20";"0,0";"677";"144";"NaN";"0,0";"0,0";"0,0";"0,0"
"2861194245";"12";"54";"0";"20";"2,0";"123";"271";"NaN";"0,0";"0,0";"0,0";"0,0"
"1270039843";"8";"0";"0";"20";"1,0";"297";"524";"NaN";"0,0";"0,0";"0,0";"0,0"
"1531184593";"12";"0";"0";"20";"0,0";"152";"17";"NaN";"0,0";"0,0";"0,0";"0,0"
"788677398472560600";"12";"147";"0";"20";"1,0";"854";"1255";"NaN";"0,0";"0,0";"0,0";"0,0"
"876206819261255700";"15";"0";"0";"20";"0,0";"67";"1";"NaN";"0,0";"0,0";"0,0";"0,0"
"854636045165637600";"8";"84";"0";"20";"1,0";"53";"53";"NaN";"0,0";"0,0";"0,0";"0,0"
"520815016";"8";"89";"0";"20";"0,0";"84";"32";"NaN";"0,0";"0,0";"0,0";"0,0"
"1101657871";"8";"77";"0";"20";"1,0";"83";"108";"NaN";"0,0";"0,0";"0,0";"0,0"
"123212272";"7";"116";"0";"20";"1,0";"447";"674";"NaN";"0,0";"0,0";"0,0";"0,0"
"700706666";"10";"159";"0";"20";"2,0";"214";"455";"NaN";"0,0";"0,0";"0,0";"0,0"
"26531646";"11";"142";"0";"20";"2,0";"947";"1931";"NaN";"0,0";"0,0";"0,0";"0,0"
"763848980207919100";"10";"1";"0";"20";"1,0";"833";"1088";"NaN";"0,0";"0,0";"0,0";"0,0"
"278054456";"9";"31";"0";"20";"1,0";"2943";"4068";"NaN";"0,0";"0,0";"0,0";"0,0"
"2766201419";"11";"104";"0";"20";"1,0";"610";"851";"NaN";"0,0";"0,0";"0,0";"0,0"
"700805279773028400";"10";"12";"0";"20";"1,0";"1034";"1590";"NaN";"0,0";"0,0";"0,0";"0,0"
"2178107238";"10";"121";"0";"20";"2,0";"149";"393";"NaN";"0,0";"0,0";"0,0";"0,0"
"2409011491";"9";"142";"0";"20";"0,0";"1268";"59";"NaN";"0,0";"0,0";"0,0";"0,0"
"790985907902025700";"9";"0";"0";"20";"0,0";"120";"25";"NaN";"0,0";"0,0";"0,0";"0,0"
"567566179";"10";"19";"0";"20";"0,0";"2569";"329";"NaN";"0,0";"0,0";"0,0";"0,0"
"4049317859";"12";"11";"0";"20";"1,0";"104";"155";"NaN";"0,0";"0,0";"0,0";"0,0"
"2472392167";"11";"94";"0";"20";"0,0";"1556";"651";"NaN";"0,0";"0,0";"0,0";"0,0"
"448754692";"8";"132";"0";"20";"14,0";"114";"1643";"NaN";"0,0";"0,0";"0,0";"0,0"
"38395124";"10";"142";"0";"20";"840,0";"1272";"1069542";"NaN";"0,0";"0,0";"0,0";"0,0"
"794977179255849000";"15";"94";"0";"20";"1,0";"4";"4";"NaN";"0,0";"0,0";"0,0";"0,0"
"2437935088";"11";"3";"0";"20";"1,0";"271";"459";"NaN";"0,0";"0,0";"0,0";"0,0"
"752157502373040100";"10";"113";"0";"20";"30,0";"69";"2126";"NaN";"0,0";"0,0";"0,0";"0,0"
"701871894";"10";"0";"0";"20";"9,0";"2351";"22397";"NaN";"0,0";"0,0";"0,0";"0,0"
"2904515547";"9";"31";"0";"20";"0,0";"107";"24";"NaN";"0,0";"0,0";"0,0";"0,0"
"814647350220255200";"9";"27";"0";"20";"1,0";"155";"168";"NaN";"0,0";"0,0";"0,0";"0,0"
"1849078010";"8";"146";"0";"20";"2,0";"101";"223";"NaN";"0,0";"0,0";"0,0";"0,0"
"115607605";"8";"6";"0";"20";"0,0";"646";"104";"NaN";"0,0";"0,0";"0,0";"0,0"
"1681758956";"8";"133";"0";"20";"1,0";"807";"965";"NaN";"0,0";"0,0";"0,0";"0,0"
"1259875790";"10";"0";"0";"20";"0,0";"46";"12";"NaN";"0,0";"0,0";"0,0";"0,0"
"47330308";"15";"160";"0";"20";"24,0";"459";"11260";"NaN";"0,0";"0,0";"0,0";"0,0"
"3331547235";"7";"55";"0";"20";"0,0";"688";"302";"NaN";"0,0";"0,0";"0,0";"0,0"
"4610446397";"8";"139";"0";"20";"14,0";"619";"8871";"NaN";"0,0";"0,0";"0,0";"0,0"
"843906258923065300";"7";"61";"0";"20";"4,0";"29";"143";"NaN";"0,0";"0,0";"0,0";"0,0"
"2325765205";"14";"45";"0";"20";"0,0";"740";"193";"NaN";"0,0";"0,0";"0,0";"0,0"
"730175171458404400";"10";"103";"0";"20";"2,0";"748";"1838";"NaN";"0,0";"0,0";"0,0";"0,0"
"355716040";"10";"21";"0";"20";"1,0";"173";"295";"NaN";"0,0";"0,0";"0,0";"0,0"
"812876841346355200";"10";"123";"0";"20";"17,0";"61";"1072";"NaN";"0,0";"0,0";"0,0";"0,0"
"824904153587552300";"11";"25";"0";"20";"0,0";"736";"244";"NaN";"0,0";"0,0";"0,0";"0,0"
"569816841";"13";"24";"0";"20";"0,0";"762";"205";"NaN";"0,0";"0,0";"0,0";"0,0"
"4396151033";"15";"64";"0";"20";"1,0";"93";"135";"NaN";"0,0";"0,0";"0,0";"0,0"
"1082726281";"15";"137";"0";"20";"2,0";"673";"1835";"NaN";"0,0";"0,0";"0,0";"0,0"
"751039969322528800";"13";"90";"0";"20";"1,0";"193";"250";"NaN";"0,0";"0,0";"0,0";"0,0"
"858067211038150700";"11";"150";"0";"20";"0,0";"676";"222";"NaN";"0,0";"0,0";"0,0";"0,0"
"937316564";"8";"0";"0";"20";"0,0";"403";"248";"NaN";"0,0";"0,0";"0,0";"0,0"
"1457467860";"7";"10";"0";"20";"0,0";"215";"59";"NaN";"0,0";"0,0";"0,0";"0,0"
"2244399818";"10";"141";"0";"20";"1,0";"324";"467";"NaN";"0,0";"0,0";"0,0";"0,0"
"733383197761900500";"13";"0";"0";"20";"0,0";"867";"400";"NaN";"0,0";"0,0";"0,0";"0,0"
"1220001703";"9";"76";"0";"20";"1,0";"18466";"29445";"NaN";"0,0";"0,0";"0,0";"0,0"
"34702597";"10";"124";"0";"20";"0,0";"250";"95";"NaN";"0,0";"0,0";"0,0";"0,0"
"515568032";"10";"140";"0";"20";"0,0";"1012";"925";"NaN";"0,0";"0,0";"0,0";"0,0"
"3044627045";"10";"10";"0";"20";"1,0";"62";"84";"NaN";"0,0";"0,0";"0,0";"0,0"
"4214752294";"11";"162";"0";"20";"0,0";"80";"64";"NaN";"0,0";"0,0";"0,0";"0,0"
"2768509476";"11";"60";"0";"20";"0,0";"808";"433";"NaN";"0,0";"0,0";"0,0";"0,0"
"2822917986";"11";"64";"0";"20";"0,0";"41697";"41187";"NaN";"0,0";"0,0";"0,0";"0,0"
"712963418";"8";"19";"0";"20";"0,0";"511";"455";"NaN";"0,0";"0,0";"0,0";"0,0"
"3043318336";"7";"76";"0";"20";"0,0";"1958";"1499";"NaN";"0,0";"0,0";"0,0";"0,0"
"874844898117247000";"14";"0";"0";"20";"0,0";"11";"0";"NaN";"0,0";"0,0";"0,0";"0,0"
"381061532";"11";"123";"0";"20";"1,0";"1128";"1558";"NaN";"0,0";"0,0";"0,0";"0,0"
"2778774155";"11";"49";"0";"20";"3,0";"89";"301";"NaN";"0,0";"0,0";"0,0";"0,0"
"333395176";"7";"96";"0";"20";"0,0";"530";"198";"NaN";"0,0";"0,0";"0,0";"0,0"
"561356341";"10";"0";"0";"20";"0,0";"662";"554";"NaN";"0,0";"0,0";"0,0";"0,0"
"328938715";"10";"57";"0";"20";"0,0";"358";"222";"NaN";"0,0";"0,0";"0,0";"0,0"
"707820913";"15";"153";"0";"20";"0,0";"342";"53";"NaN";"0,0";"0,0";"0,0";"0,0"
"109328837";"7";"0";"0";"20";"1,0";"207";"247";"NaN";"0,0";"0,0";"0,0";"0,0"
"785809020439367700";"14";"0";"0";"20";"0,0";"124";"30";"NaN";"0,0";"0,0";"0,0";"0,0"
"3342784636";"10";"12";"0";"20";"3,0";"199";"673";"NaN";"0,0";"0,0";"0,0";"0,0"
"783131119";"14";"60";"0";"20";"2,0";"146";"348";"NaN";"0,0";"0,0";"0,0";"0,0"
"3174302320";"10";"19";"0";"20";"1,0";"144";"267";"NaN";"0,0";"0,0";"0,0";"0,0"
"2322210095";"12";"28";"0";"20";"1,0";"232";"396";"NaN";"0,0";"0,0";"0,0";"0,0"
"4460918435";"11";"17";"0";"20";"2,0";"88";"209";"NaN";"0,0";"0,0";"0,0";"0,0"
"1274799283";"7";"82";"0";"20";"0,0";"482";"468";"NaN";"0,0";"0,0";"0,0";"0,0"
"94081750";"9";"156";"0";"20";"0,0";"2033";"850";"NaN";"0,0";"0,0";"0,0";"0,0"
"482253809";"10";"42";"0";"20";"1,0";"956";"1647";"NaN";"0,0";"0,0";"0,0";"0,0"
"918727058";"10";"21";"0";"20";"1,0";"888";"1039";"NaN";"0,0";"0,0";"0,0";"0,0"
"3319577230";"6";"13";"0";"20";"0,0";"278";"109";"NaN";"0,0";"0,0";"0,0";"0,0"
"2787199348";"6";"156";"0";"20";"1,0";"298";"551";"NaN";"0,0";"0,0";"0,0";"0,0"
"3078041632";"8";"51";"0";"20";"2,0";"97";"275";"NaN";"0,0";"0,0";"0,0";"0,0"
"12068832";"10";"58";"0";"20";"3,0";"711";"2314";"NaN";"0,0";"0,0";"0,0";"0,0"
"252078172";"11";"101";"0";"20";"1,0";"5202";"7347";"NaN";"0,0";"0,0";"0,0";"0,0"
"3050547848";"12";"0";"0";"20";"0,0";"408";"207";"NaN";"0,0";"0,0";"0,0";"0,0"
